id_observation;id_observation_sinp;id_releve;id_releve_sinp;code_perso;id_releve_type;lib_biblio;nom_herbier;nom_org_f;lib_releve_methode;date_releve_deb;date_releve_fin;nom_obs;id_precision;resolution;code_gps;id_maille_inpn_5;id_maille_inpn_10;x_l93;y_l93;lon_wgs84;lat_wgs84;insee_comm;commune;insee_dept;lieudit;comm_loc;pays;alti_inf;alti_calc;alti_sup;surface;plage_surface;comm_milieu;lib_geologie;lib_lithologie;comm_litho;lib_exposition;pente;plage_pente;cd_hab_eunis;lib_hab_eunis;lib_hab_ch;cd_hab_ch;lib_hab_sbf;cd_hab_sbf;lib_syntaxon;cd_ref_phyto;rec_total_pl;haut_total;rec_arbo_pl;haut_arbo;rec_arbu_pl;haut_arbu;rec_sarb_pl;haut_sarb;rec_herba_pl;haut_herba;rec_crypto_pl;haut_crypto;substr_roch_pl;substr_bloc_pl;substr_cail_pl;substr_terr_pl;substr_grav_pl;substr_sabl_pl;substr_liti_pl;substr_tuf_pl;nom_cite;cd_nom;nom_complet;cd_ref;nom_reconnu;rang;tax_type;famille;nombre_pieds;plage_nb_pieds;lib_strate;lib_phenologie1;lib_phenologie2;lib_deg_nat;abondance;sociab;lib_herbier;part_herbier1;comm_taxon;meta_original_id_obs;nom_programme;lib_org_comm;meta_comm;meta_original_id_rel;meta_original_bdd;sinp_dspublique;valid_reg
880173;33e0ff0c-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Teucrium montanum L.;126008;Teucrium montanum L., 1753;126008;Teucrium montanum L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880174;33e104d0-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Fumana thymifolia (L.) Spach ex Webb;99032;Fumana thymifolia (L.) Spach ex Webb, 1838;99032;Fumana thymifolia (L.) Spach ex Webb, 1838;ES;P;Cistaceae;;;Non précisée;;;;1;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880180;33e12780-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Centaurea paniculata L.;89659;Centaurea paniculata L., 1753;89659;Centaurea paniculata L., 1753;ES;P;Asteraceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880186;33e14ba3-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;3;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880189;33e15c8c-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Thymus vulgaris L.;126582;Thymus vulgaris L., 1753;126582;Thymus vulgaris L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;1;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880198;33e18f90-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Juniperus oxycedrus L.;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;SSES;P;Cupressaceae;;;Non précisée;;;;1;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880199;33e19561-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Allium acutiflorum Loisel.;81297;Allium acutiflorum Loisel., 1809;81297;Allium acutiflorum Loisel., 1809;ES;P;Amaryllidaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880200;33e19b0c-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Stachys recta L.;124805;Stachys recta L., 1767;124805;Stachys recta L., 1767;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880201;33e1a0b5-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Cephalaria leucantha (L.) Roemer & Schultes;89940;Cephalaria leucantha (L.) Schrad. ex Roem. & Schult., 1818;89940;Cephalaria leucantha (L.) Schrad. ex Roem. & Schult., 1818;ES;P;Caprifoliaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880210;33e1d3f4-8d83-11e7-885f-1cc1dee9999c;159140;0a7bb352-8d7c-11e7-885f-1cc1dee9999c;29;BIB;LAPRAZ G., 1973. Les garrigues de dégradation du Quercetum ilicis entre Nice et La Turbie (Calycotomo-Pistacietum). Riviera Sci. 60 (1) : 2-16.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1973;31/12/1973;LAPRAZ Guy;P;;;5kmL93E1050N6300;10kmL93E105N630;1051754;6302892;7.36774013529255;43.7374743474746;6059;Èze;6;;Au sud des forts de la Revère.;FR;625;658;625;;;Calycotomo-Pistacietum Lapraz 1973;;;Bajocien-Bathonien.;Sud;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Hedera helix L.;100787;Hedera helix L., 1753;100787;Hedera helix L., 1753;ES;P;Araliaceae;;;Non précisée;;;;P;;;;;4310;;;;4310;RELEVE16.txt;;Probable
880523;33e8d965-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Pistacia lentiscus L.;113744;Pistacia lentiscus L., 1753;113744;Pistacia lentiscus L., 1753;ES;P;Anacardiaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880533;33e91384-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880536;33e924c9-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Phillyrea media L.;113148;Phillyrea latifolia L., 1753;113148;Phillyrea latifolia L., 1753;ES;P;Oleaceae;;;Non précisée;;;;2;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880537;33e92b64-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Clematis flammula L.;91867;Clematis flammula L., 1753;91867;Clematis flammula L., 1753;ES;P;Ranunculaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880552;33e981a4-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Pulicaria odora (L.) Reichenb.;116396;Pulicaria odora (L.) Rchb., 1831;116396;Pulicaria odora (L.) Rchb., 1831;ES;P;Asteraceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880560;33e9af9c-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880561;33e9b55e-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Thymus vulgaris L.;126582;Thymus vulgaris L., 1753;126582;Thymus vulgaris L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880564;33e9c736-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Juniperus oxycedrus L.;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;SSES;P;Cupressaceae;;;Non précisée;;;;P;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880565;33e9cce6-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Dactylis glomerata L.;94207;Dactylis glomerata L., 1753;94207;Dactylis glomerata L., 1753;ES;P;Poaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880568;33e9dde6-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Hedera helix L.;100787;Hedera helix L., 1753;100787;Hedera helix L., 1753;ES;P;Araliaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880570;33e9e94c-8d83-11e7-885f-1cc1dee9999c;159147;0a7bdf38-8d7c-11e7-885f-1cc1dee9999c;3;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048633;6297709;7.32554251716436;43.6924517744237;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;35;42;35;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (80%);;;;;;;;;;;;;;;;;;;;Gladiolus segetum Ker-Gawl.;100275;Gladiolus italicus Mill., 1768;100275;Gladiolus italicus Mill., 1768;ES;P;Iridaceae;;;Non précisée;;;;1;;;;;4317;;;;4317;RELEVE16.txt;;Probable
880579;33ea1d3c-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Pistacia lentiscus L.;113744;Pistacia lentiscus L., 1753;113744;Pistacia lentiscus L., 1753;ES;P;Anacardiaceae;;;Non précisée;;;;3;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880582;33ea2e7f-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Chamaerops humilis L.;90524;Chamaerops humilis L., 1753;90524;Chamaerops humilis L., 1753;ES;P;Arecaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880587;33ea4b4d-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;1;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880590;33ea5ca0-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Phillyrea media L.;113148;Phillyrea latifolia L., 1753;113148;Phillyrea latifolia L., 1753;ES;P;Oleaceae;;;Non précisée;;;;1;;;;;4318;;;;4318;RELEVE16.txt;;Probable
